timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T12:15:00Z,471622934,2147483648,26.55,49.88,47.2,1.32,55.4,0
2026-06-01T12:15:30Z,523008563,2147483648,4.62,51.0,41.5,0.0,34.5,0
2026-06-01T12:16:00Z,428837568,2147483648,29.81,43.78,40.5,0.0,24.0,0
2026-06-01T12:16:30Z,435291910,2147483648,28.74,43.84,30.0,0.0,5.2,0
2026-06-01T12:17:00Z,429525582,2147483648,15.44,46.21,81.2,0.0,58.4,0
2026-06-01T12:17:30Z,453552548,2147483648,30.06,47.13,61.5,0.0,46.6,0
2026-06-01T12:18:00Z,433692542,2147483648,17.58,52.34,53.9,0.0,1.0,0
2026-06-01T12:18:30Z,471101513,2147483648,26.96,50.91,75.4,1.9,41.3,0
2026-06-01T12:19:00Z,447809814,2147483648,18.09,42.03,66.6,0.0,83.5,0
2026-06-01T12:19:30Z,420705784,2147483648,20.49,45.89,45.9,0.0,51.7,0
2026-06-01T12:20:00Z,418070093,2147483648,23.82,41.33,58.5,0.0,16.4,0
2026-06-01T12:20:30Z,515694253,2147483648,21.34,56.56,59.9,0.0,62.9,0
2026-06-01T12:21:00Z,471894217,2147483648,34.07,47.43,30.0,1.31,60.0,0
2026-06-01T12:21:30Z,467424232,2147483648,27.87,48.18,30.0,2.0,32.3,0
2026-06-01T12:22:00Z,477442447,2147483648,27.13,49.99,46.8,0.0,25.6,0
2026-06-01T12:22:30Z,474814128,2147483648,15.36,47.16,30.0,1.87,43.4,0
2026-06-01T12:23:00Z,505394800,2147483648,15.03,56.16,73.0,0.0,48.9,0
2026-06-01T12:23:30Z,499890107,2147483648,4.08,51.83,63.9,0.78,65.4,0
2026-06-01T12:24:00Z,460893500,2147483648,28.69,53.64,30.0,0.0,29.2,0
2026-06-01T12:24:30Z,454069499,2147483648,23.57,48.32,63.1,2.0,39.6,0
2026-06-01T12:25:00Z,446249789,2147483648,26.17,52.43,38.0,0.0,55.0,0
2026-06-01T12:25:30Z,441914412,2147483648,27.97,45.99,79.0,0.0,70.4,0
2026-06-01T12:26:00Z,536219147,2147483648,31.01,52.82,32.5,0.41,51.9,0
2026-06-01T12:26:30Z,456520041,2147483648,15.73,50.21,30.0,1.49,54.9,0
2026-06-01T12:27:00Z,419395447,2147483648,26.63,54.09,98.4,0.0,77.3,0
2026-06-01T12:27:30Z,483752397,2147483648,12.36,46.28,30.0,0.0,65.1,0
2026-06-01T12:28:00Z,485981954,2147483648,39.64,49.96,52.6,0.0,66.1,0
2026-06-01T12:28:30Z,525376798,2147483648,35.94,37.07,30.0,0.93,31.9,0
2026-06-01T12:29:00Z,483036993,2147483648,25.86,41.9,61.0,0.0,57.6,0
2026-06-01T12:29:30Z,532934074,2147483648,33.69,49.33,46.0,0.65,36.2,0
2026-06-01T12:30:00Z,527944390,2147483648,28.08,44.18,72.8,0.53,36.7,0
2026-06-01T12:30:30Z,558770089,2147483648,17.16,48.33,71.1,2.0,77.7,0
2026-06-01T12:31:00Z,590317821,2147483648,31.32,58.32,30.0,0.5,45.2,0
2026-06-01T12:31:30Z,614183655,2147483648,29.02,44.84,33.5,2.0,67.1,0
2026-06-01T12:32:00Z,561707185,2147483648,34.97,53.58,30.0,0.0,59.9,0
2026-06-01T12:32:30Z,473751541,2147483648,24.85,44.9,30.0,0.4,31.4,0
2026-06-01T12:33:00Z,500064404,2147483648,18.0,48.52,32.6,1.56,20.0,0
2026-06-01T12:33:30Z,522706740,2147483648,39.64,50.92,30.0,0.5,5.3,0
2026-06-01T12:34:00Z,586208934,2147483648,23.37,47.14,30.0,2.0,46.9,0
2026-06-01T12:34:30Z,537249352,2147483648,31.45,45.85,83.1,2.0,57.4,0
2026-06-01T12:35:00Z,555386918,2147483648,16.65,53.21,81.7,0.0,40.1,0
2026-06-01T12:35:30Z,506840161,2147483648,29.67,55.08,39.6,1.69,65.7,0
2026-06-01T12:36:00Z,533206685,2147483648,31.48,41.99,64.5,0.0,33.4,0
2026-06-01T12:36:30Z,537260699,2147483648,18.82,45.71,94.4,0.11,102.3,0
2026-06-01T12:37:00Z,495689769,2147483648,32.98,50.43,48.3,1.2,32.4,0
2026-06-01T12:37:30Z,538363388,2147483648,21.87,55.74,36.6,1.46,65.1,0
2026-06-01T12:38:00Z,548091786,2147483648,25.56,58.85,56.2,0.63,56.6,0
2026-06-01T12:38:30Z,504487730,2147483648,29.05,47.35,49.3,0.69,46.9,0
2026-06-01T12:39:00Z,545043857,2147483648,22.22,53.8,75.4,0.0,42.1,0
2026-06-01T12:39:30Z,566426922,2147483648,26.38,54.7,51.4,0.0,16.0,0
2026-06-01T12:40:00Z,510370890,2147483648,35.18,45.21,30.0,1.11,24.0,0
2026-06-01T12:40:30Z,507326212,2147483648,17.04,48.09,34.5,0.32,34.7,0
2026-06-01T12:41:00Z,495706109,2147483648,22.5,45.56,43.9,0.05,8.3,0
2026-06-01T12:41:30Z,484058500,2147483648,18.85,51.61,30.0,0.0,60.8,0
2026-06-01T12:42:00Z,510355703,2147483648,33.26,47.0,39.3,1.21,22.3,0
2026-06-01T12:42:30Z,489597671,2147483648,20.76,50.77,30.0,0.0,52.4,0
2026-06-01T12:43:00Z,492179278,2147483648,24.0,44.11,60.3,2.0,40.5,0
2026-06-01T12:43:30Z,475079886,2147483648,27.78,42.39,69.1,2.0,25.9,0
2026-06-01T12:44:00Z,447411090,2147483648,13.29,48.8,63.1,0.0,63.9,0
2026-06-01T12:44:30Z,467357880,2147483648,36.01,47.19,30.0,0.0,77.6,0
2026-06-01T12:45:00Z,510633706,2147483648,21.58,55.79,30.0,0.54,34.3,0
2026-06-01T12:45:30Z,456635836,2147483648,26.47,50.75,55.7,0.0,55.7,0
2026-06-01T12:46:00Z,474263795,2147483648,33.89,54.65,30.0,1.47,43.0,0
2026-06-01T12:46:30Z,553286837,2147483648,21.91,51.84,50.5,0.0,54.2,0
2026-06-01T12:47:00Z,534079631,2147483648,15.63,52.18,65.2,0.05,60.7,0
2026-06-01T12:47:30Z,469195230,2147483648,22.38,36.75,66.3,0.0,4.5,0
2026-06-01T12:48:00Z,513370034,2147483648,24.55,43.5,30.0,1.11,32.8,0
2026-06-01T12:48:30Z,468253365,2147483648,28.2,43.42,76.6,0.0,28.1,0
2026-06-01T12:49:00Z,546716190,2147483648,17.9,46.9,86.6,0.0,48.8,0
2026-06-01T12:49:30Z,467965002,2147483648,22.12,48.47,55.8,2.0,57.8,0
2026-06-01T12:50:00Z,490015548,2147483648,26.61,51.25,72.2,0.0,15.0,0
2026-06-01T12:50:30Z,534293389,2147483648,7.65,48.17,77.1,0.82,68.7,0
2026-06-01T12:51:00Z,455498450,2147483648,25.91,35.73,74.9,0.0,51.8,0
2026-06-01T12:51:30Z,528762307,2147483648,24.12,55.44,30.0,0.0,56.8,0
2026-06-01T12:52:00Z,453103724,2147483648,24.9,47.02,81.0,0.0,28.6,0
2026-06-01T12:52:30Z,488644744,2147483648,11.0,48.67,41.1,0.0,55.5,0
2026-06-01T12:53:00Z,445668958,2147483648,11.93,45.32,39.2,0.66,56.0,0
2026-06-01T12:53:30Z,450401677,2147483648,22.93,51.81,30.0,0.03,51.2,0
2026-06-01T12:54:00Z,456622669,2147483648,36.4,50.48,36.4,0.12,69.3,0
2026-06-01T12:54:30Z,445981285,2147483648,10.78,40.92,30.0,1.69,64.9,0
2026-06-01T12:55:00Z,410591232,2147483648,17.5,45.41,45.0,0.83,27.4,0
2026-06-01T12:55:30Z,474200168,2147483648,21.77,50.28,69.9,0.32,49.2,0
2026-06-01T12:56:00Z,466824395,2147483648,29.84,50.34,34.6,0.35,52.0,0
2026-06-01T12:56:30Z,484554929,2147483648,15.01,53.19,30.0,1.9,52.8,0
2026-06-01T12:57:00Z,485763793,2147483648,26.64,45.55,66.1,0.0,19.7,0
2026-06-01T12:57:30Z,388211348,2147483648,11.68,48.36,105.4,0.0,13.9,0
2026-06-01T12:58:00Z,478286695,2147483648,40.42,46.4,36.1,1.1,60.6,0
2026-06-01T12:58:30Z,476845810,2147483648,29.36,47.72,30.0,1.59,62.9,0
2026-06-01T12:59:00Z,411018790,2147483648,23.71,44.63,38.2,1.06,38.6,0
2026-06-01T12:59:30Z,464272191,2147483648,42.03,51.9,65.9,0.69,9.5,0
2026-06-01T13:00:00Z,477762394,2147483648,19.7,41.7,52.1,0.84,43.1,0
2026-06-01T13:00:30Z,406023305,2147483648,14.99,47.55,30.5,2.0,16.9,0
2026-06-01T13:01:00Z,375232017,2147483648,20.02,41.59,41.6,0.0,70.3,0
2026-06-01T13:01:30Z,409608898,2147483648,33.91,49.49,44.7,0.0,45.7,0
2026-06-01T13:02:00Z,518739182,2147483648,20.26,47.27,76.0,0.17,45.4,0
2026-06-01T13:02:30Z,428162042,2147483648,18.21,59.34,30.0,0.8,95.0,0
2026-06-01T13:03:00Z,376389305,2147483648,23.58,43.78,76.9,1.81,24.2,0
2026-06-01T13:03:30Z,409120340,2147483648,27.85,56.89,34.6,0.1,46.7,0
2026-06-01T13:04:00Z,382359065,2147483648,29.24,44.64,69.0,0.19,60.9,0
2026-06-01T13:04:30Z,402440887,2147483648,27.04,50.27,64.0,0.0,62.3,0
2026-06-01T13:05:00Z,419094372,2147483648,28.2,49.56,37.2,1.2,31.1,0
2026-06-01T13:05:30Z,325536782,2147483648,28.75,40.5,49.4,1.31,23.4,0
2026-06-01T13:06:00Z,427310279,2147483648,15.07,47.0,43.8,1.18,57.6,0
2026-06-01T13:06:30Z,463783586,2147483648,13.85,51.45,52.6,1.68,41.5,0
2026-06-01T13:07:00Z,407001199,2147483648,22.45,40.3,50.0,2.0,66.0,0
2026-06-01T13:07:30Z,421960950,2147483648,29.7,52.74,66.4,0.0,51.7,0
2026-06-01T13:08:00Z,472224311,2147483648,22.4,38.72,30.0,1.72,55.5,0
2026-06-01T13:08:30Z,388227204,2147483648,23.66,48.33,33.6,0.0,36.5,0
2026-06-01T13:09:00Z,387582873,2147483648,26.85,41.82,90.2,0.0,34.4,0
2026-06-01T13:09:30Z,381169316,2147483648,12.9,41.93,30.0,0.59,47.7,0
2026-06-01T13:10:00Z,422999473,2147483648,21.41,49.68,45.8,2.0,63.9,0
2026-06-01T13:10:30Z,440989829,2147483648,20.2,50.34,30.0,0.41,56.6,0
2026-06-01T13:11:00Z,422742543,2147483648,11.44,48.95,103.9,0.89,28.9,0
2026-06-01T13:11:30Z,443891960,2147483648,33.73,44.05,75.7,0.0,44.2,0
2026-06-01T13:12:00Z,452487563,2147483648,22.41,48.04,76.7,2.0,23.7,0
2026-06-01T13:12:30Z,439578859,2147483648,21.36,44.8,69.2,0.0,24.3,0
2026-06-01T13:13:00Z,392708703,2147483648,27.86,50.28,86.6,0.0,16.3,0
2026-06-01T13:13:30Z,410468864,2147483648,15.39,36.35,71.8,0.0,56.1,0
2026-06-01T13:14:00Z,462408936,2147483648,36.92,46.55,30.0,0.0,84.6,0
2026-06-01T13:14:30Z,380983455,2147483648,24.99,51.45,30.0,1.64,61.3,0
2026-06-01T13:15:00Z,407674540,2147483648,31.63,43.49,30.0,2.0,46.5,0
2026-06-01T13:15:30Z,400897158,2147483648,31.15,42.97,30.0,1.46,16.9,0
2026-06-01T13:16:00Z,408187289,2147483648,18.0,40.31,67.8,0.02,22.7,0
2026-06-01T13:16:30Z,375862687,2147483648,19.58,45.62,40.0,0.0,61.8,0
2026-06-01T13:17:00Z,365337892,2147483648,23.69,43.53,49.0,0.75,88.1,0
2026-06-01T13:17:30Z,501110294,2147483648,31.27,49.1,48.3,1.0,68.4,0
2026-06-01T13:18:00Z,443879291,2147483648,36.33,39.45,81.8,0.0,26.6,0
2026-06-01T13:18:30Z,384987231,2147483648,5.88,46.62,62.1,1.51,46.6,0
2026-06-01T13:19:00Z,407056677,2147483648,29.81,41.9,98.4,0.0,95.3,0
2026-06-01T13:19:30Z,432033028,2147483648,24.24,37.68,77.6,0.0,50.6,0
2026-06-01T13:20:00Z,395584639,2147483648,27.49,39.55,32.4,0.0,31.2,0
2026-06-01T13:20:30Z,428492984,2147483648,12.03,35.82,30.0,1.96,43.8,0
2026-06-01T13:21:00Z,384719473,2147483648,18.36,33.06,36.3,1.64,59.6,0
2026-06-01T13:21:30Z,393084115,2147483648,28.73,41.08,55.9,0.0,36.5,0
2026-06-01T13:22:00Z,402082844,2147483648,8.67,55.3,34.8,0.0,12.2,0
2026-06-01T13:22:30Z,388493914,2147483648,31.8,40.72,30.0,2.0,31.4,0
2026-06-01T13:23:00Z,318153812,2147483648,19.14,46.03,69.6,0.0,41.6,0
2026-06-01T13:23:30Z,404279519,2147483648,29.52,42.4,45.5,0.0,31.0,0
2026-06-01T13:24:00Z,412273209,2147483648,17.78,38.44,95.2,0.0,1.1,0
2026-06-01T13:24:30Z,419401565,2147483648,25.09,46.15,42.0,1.5,49.9,0
2026-06-01T13:25:00Z,367604807,2147483648,32.23,36.46,90.1,0.0,42.4,0
2026-06-01T13:25:30Z,414144183,2147483648,43.26,49.83,34.6,0.65,7.7,0
2026-06-01T13:26:00Z,409388215,2147483648,25.95,39.59,30.0,1.6,1.5,0
2026-06-01T13:26:30Z,339715415,2147483648,12.82,52.92,34.2,0.0,58.6,0
2026-06-01T13:27:00Z,324384047,2147483648,27.51,48.83,105.2,0.36,49.4,0
2026-06-01T13:27:30Z,417998583,2147483648,22.03,45.69,75.6,0.65,52.1,0
2026-06-01T13:28:00Z,367838706,2147483648,28.48,43.83,69.2,0.94,71.8,0
2026-06-01T13:28:30Z,436268376,2147483648,21.56,42.92,53.5,0.09,52.2,0
2026-06-01T13:29:00Z,476103098,2147483648,36.15,43.35,31.0,0.89,10.4,0
2026-06-01T13:29:30Z,380836668,2147483648,30.54,45.93,92.8,0.0,54.1,0
2026-06-01T13:30:00Z,377188404,2147483648,24.59,47.23,50.3,2.0,27.0,0
2026-06-01T13:30:30Z,401036085,2147483648,23.0,45.34,54.2,0.34,59.7,0
2026-06-01T13:31:00Z,425232916,2147483648,17.16,42.44,37.4,0.0,73.7,0
2026-06-01T13:31:30Z,362078202,2147483648,21.98,45.73,47.4,0.0,33.0,0
2026-06-01T13:32:00Z,445680061,2147483648,22.58,40.99,53.8,0.54,55.9,0
2026-06-01T13:32:30Z,437081568,2147483648,25.19,49.73,65.5,0.0,72.0,0
2026-06-01T13:33:00Z,403001256,2147483648,18.55,40.9,67.8,2.0,38.4,0
2026-06-01T13:33:30Z,360276154,2147483648,23.13,48.32,52.9,0.0,19.5,0
2026-06-01T13:34:00Z,410642284,2147483648,22.17,41.24,62.6,0.0,34.5,0
2026-06-01T13:34:30Z,408074459,2147483648,23.65,46.73,30.0,1.37,24.6,0
2026-06-01T13:35:00Z,335643232,2147483648,13.91,44.58,50.7,0.71,70.6,0
2026-06-01T13:35:30Z,450549087,2147483648,14.66,45.7,31.4,1.39,62.3,0
2026-06-01T13:36:00Z,366704683,2147483648,26.44,49.31,42.1,0.8,29.8,0
2026-06-01T13:36:30Z,390094614,2147483648,27.04,42.59,91.4,0.0,55.7,0
2026-06-01T13:37:00Z,358900956,2147483648,18.16,40.25,41.0,0.0,82.8,0
2026-06-01T13:37:30Z,390917733,2147483648,16.05,43.69,31.1,1.19,44.3,0
2026-06-01T13:38:00Z,418378608,2147483648,24.39,49.69,64.0,0.65,76.5,0
2026-06-01T13:38:30Z,349978814,2147483648,20.26,54.6,30.0,1.44,2.8,0
2026-06-01T13:39:00Z,320891016,2147483648,47.18,41.6,30.0,0.0,14.4,0
2026-06-01T13:39:30Z,363809831,2147483648,26.22,34.02,60.1,1.19,30.2,0
2026-06-01T13:40:00Z,334710681,2147483648,16.37,39.48,52.1,0.64,49.0,0
2026-06-01T13:40:30Z,354869529,2147483648,12.73,48.83,30.5,0.0,33.0,0
2026-06-01T13:41:00Z,378123390,2147483648,21.45,47.1,30.0,0.62,5.4,0
2026-06-01T13:41:30Z,381567447,2147483648,28.16,51.36,30.0,0.0,33.6,0
2026-06-01T13:42:00Z,430380959,2147483648,21.35,48.31,33.5,2.0,59.3,0
2026-06-01T13:42:30Z,351207102,2147483648,29.05,53.22,113.9,0.0,50.8,0
2026-06-01T13:43:00Z,400713236,2147483648,21.15,49.32,31.7,0.0,20.2,0
2026-06-01T13:43:30Z,372366891,2147483648,26.98,47.02,30.0,2.0,26.7,0
2026-06-01T13:44:00Z,439787528,2147483648,18.65,53.91,52.4,0.37,42.3,0
2026-06-01T13:44:30Z,482469255,2147483648,18.92,45.97,80.5,1.59,50.1,0
2026-06-01T13:45:00Z,406714489,2147483648,12.6,45.02,30.0,0.0,51.5,0
2026-06-01T13:45:30Z,456884136,2147483648,17.8,49.41,30.0,0.0,59.1,0
2026-06-01T13:46:00Z,382016263,2147483648,7.97,37.41,62.8,1.96,1.0,0
2026-06-01T13:46:30Z,346966091,2147483648,32.08,40.86,34.9,0.03,47.7,0
2026-06-01T13:47:00Z,360931902,2147483648,23.78,40.84,59.7,0.85,25.4,0
2026-06-01T13:47:30Z,374397123,2147483648,23.9,45.39,37.0,0.25,45.7,0
2026-06-01T13:48:00Z,397675422,2147483648,25.18,44.77,48.2,2.0,29.7,0
2026-06-01T13:48:30Z,424135714,2147483648,27.56,35.85,30.0,1.23,77.9,0
2026-06-01T13:49:00Z,474273134,2147483648,16.9,49.83,40.5,2.0,31.8,0
2026-06-01T13:49:30Z,460014210,2147483648,36.9,46.5,52.7,1.68,33.0,0
2026-06-01T13:50:00Z,453273033,2147483648,33.66,31.0,46.4,0.0,18.5,0
2026-06-01T13:50:30Z,423754252,2147483648,18.32,45.98,93.3,0.98,24.2,0
2026-06-01T13:51:00Z,414882374,2147483648,23.57,38.36,52.3,1.09,42.8,0
2026-06-01T13:51:30Z,442897435,2147483648,31.77,37.0,30.0,2.0,73.9,0
2026-06-01T13:52:00Z,448153937,2147483648,31.17,38.19,30.0,1.89,27.2,0
2026-06-01T13:52:30Z,453922960,2147483648,16.65,53.13,30.0,1.05,55.6,0
2026-06-01T13:53:00Z,459596220,2147483648,19.67,39.53,51.0,0.0,54.1,0
2026-06-01T13:53:30Z,444127468,2147483648,33.07,46.89,59.7,0.33,93.5,0
2026-06-01T13:54:00Z,382547299,2147483648,31.12,44.52,65.1,1.7,6.0,0
2026-06-01T13:54:30Z,412556541,2147483648,30.84,55.33,30.0,0.0,66.8,0
2026-06-01T13:55:00Z,424385290,2147483648,42.42,44.8,30.0,0.0,85.5,0
2026-06-01T13:55:30Z,514370480,2147483648,21.88,40.2,70.7,0.0,63.5,0
2026-06-01T13:56:00Z,441743409,2147483648,20.65,47.89,116.8,0.0,27.7,0
2026-06-01T13:56:30Z,482046214,2147483648,12.07,51.06,74.0,0.09,86.5,0
2026-06-01T13:57:00Z,511398299,2147483648,31.03,43.88,70.1,0.0,46.3,0
2026-06-01T13:57:30Z,473554357,2147483648,11.35,48.11,36.8,0.12,28.2,0
2026-06-01T13:58:00Z,449881230,2147483648,18.29,38.34,37.0,0.57,76.7,0
2026-06-01T13:58:30Z,455113013,2147483648,9.17,36.5,59.1,0.0,35.6,0
2026-06-01T13:59:00Z,431342200,2147483648,20.32,48.28,30.0,0.0,66.0,0
2026-06-01T13:59:30Z,479607257,2147483648,23.51,42.79,30.0,0.0,59.5,0
2026-06-01T14:00:00Z,510114420,2147483648,12.03,45.72,55.3,0.82,56.3,0
2026-06-01T14:00:30Z,492328958,2147483648,16.51,40.07,30.0,0.0,54.9,0
2026-06-01T14:01:00Z,501134112,2147483648,16.73,38.17,30.0,0.71,65.5,0
2026-06-01T14:01:30Z,501007040,2147483648,20.96,40.57,30.0,0.0,13.3,0
2026-06-01T14:02:00Z,547775827,2147483648,11.24,40.38,64.9,0.41,23.3,0
2026-06-01T14:02:30Z,457193866,2147483648,21.9,41.15,64.6,0.0,41.6,0
2026-06-01T14:03:00Z,486627337,2147483648,34.22,40.53,54.0,0.0,81.3,0
2026-06-01T14:03:30Z,507535596,2147483648,29.44,38.97,30.4,0.0,59.1,0
2026-06-01T14:04:00Z,528220330,2147483648,30.7,44.91,35.3,2.0,53.7,0
2026-06-01T14:04:30Z,401311634,2147483648,22.82,37.93,47.2,0.0,47.3,0
2026-06-01T14:05:00Z,469700207,2147483648,22.22,29.71,58.5,1.21,34.0,0
2026-06-01T14:05:30Z,482376769,2147483648,24.37,42.92,45.4,0.33,52.8,0
2026-06-01T14:06:00Z,455323974,2147483648,30.08,48.89,42.2,1.14,60.9,0
2026-06-01T14:06:30Z,522669700,2147483648,26.88,47.13,47.2,0.0,68.4,0
2026-06-01T14:07:00Z,502336552,2147483648,36.72,46.19,32.4,1.72,79.7,0
2026-06-01T14:07:30Z,482432649,2147483648,17.45,39.98,31.1,0.0,35.3,0
2026-06-01T14:08:00Z,440734136,2147483648,22.03,37.11,63.4,0.88,36.3,0
2026-06-01T14:08:30Z,453198751,2147483648,15.09,34.66,44.1,0.59,60.3,0
2026-06-01T14:09:00Z,466627934,2147483648,18.91,42.13,62.1,0.16,82.6,0
2026-06-01T14:09:30Z,518597361,2147483648,28.92,41.55,77.6,1.85,41.6,0
2026-06-01T14:10:00Z,461548525,2147483648,26.87,47.05,41.3,0.0,83.2,0
2026-06-01T14:10:30Z,433314838,2147483648,32.99,49.61,70.0,1.74,36.6,0
2026-06-01T14:11:00Z,456406328,2147483648,23.64,35.87,71.4,0.37,43.6,0
2026-06-01T14:11:30Z,488001907,2147483648,31.6,40.48,62.1,0.0,75.9,0
2026-06-01T14:12:00Z,568736952,2147483648,18.78,38.45,110.8,0.48,59.7,0
2026-06-01T14:12:30Z,599166250,2147483648,27.71,44.06,57.1,1.67,63.6,0
2026-06-01T14:13:00Z,473281258,2147483648,26.92,44.44,109.4,2.0,27.5,0
2026-06-01T14:13:30Z,523460016,2147483648,28.93,41.31,92.9,2.0,52.1,0
2026-06-01T14:14:00Z,539785475,2147483648,29.55,45.68,68.7,0.77,93.6,0
2026-06-01T14:14:30Z,536048326,2147483648,22.82,38.49,90.3,0.0,50.8,0
2026-06-01T14:15:00Z,487381421,2147483648,13.36,49.34,67.2,0.0,54.8,0
2026-06-01T14:15:30Z,446313788,2147483648,20.65,46.8,112.6,0.0,16.0,0
2026-06-01T14:16:00Z,475256016,2147483648,27.25,48.25,85.4,2.0,48.5,0
2026-06-01T14:16:30Z,427683799,2147483648,19.46,48.05,118.1,2.0,42.7,0
2026-06-01T14:17:00Z,501761840,2147483648,16.7,42.17,54.6,1.44,40.1,0
2026-06-01T14:17:30Z,521231183,2147483648,15.2,30.75,56.7,0.0,51.5,0
2026-06-01T14:18:00Z,428428912,2147483648,20.61,53.27,139.7,1.33,42.6,0
2026-06-01T14:18:30Z,493591933,2147483648,29.21,35.52,78.5,0.0,54.5,0
2026-06-01T14:19:00Z,506418840,2147483648,18.66,39.27,64.2,1.91,44.3,0
2026-06-01T14:19:30Z,540753023,2147483648,16.36,49.74,49.0,0.23,47.1,0
2026-06-01T14:20:00Z,546178912,2147483648,29.66,42.79,85.8,0.79,53.1,0
2026-06-01T14:20:30Z,526931631,2147483648,31.58,42.74,100.3,0.0,35.7,0
2026-06-01T14:21:00Z,475870072,2147483648,30.76,47.97,106.3,1.04,34.9,0
2026-06-01T14:21:30Z,488089677,2147483648,21.79,32.36,83.1,0.0,52.8,0
2026-06-01T14:22:00Z,544263544,2147483648,9.96,45.87,58.4,0.0,47.2,0
2026-06-01T14:22:30Z,482090862,2147483648,27.63,33.36,88.2,1.37,60.3,0
2026-06-01T14:23:00Z,503052959,2147483648,33.22,39.99,72.2,0.74,41.4,0
2026-06-01T14:23:30Z,560440198,2147483648,20.69,49.05,40.4,0.0,81.4,0
2026-06-01T14:24:00Z,511609914,2147483648,19.94,43.86,97.4,0.0,63.1,0
2026-06-01T14:24:30Z,460385699,2147483648,2.0,43.55,62.3,0.0,83.3,0
2026-06-01T14:25:00Z,499540164,2147483648,38.25,35.73,66.9,0.0,21.1,0
2026-06-01T14:25:30Z,533681065,2147483648,19.64,42.88,99.0,0.5,14.1,0
2026-06-01T14:26:00Z,506083256,2147483648,8.95,38.22,80.3,2.0,90.5,0
2026-06-01T14:26:30Z,554845625,2147483648,23.84,38.43,67.7,0.0,42.0,0
2026-06-01T14:27:00Z,560533173,2147483648,16.16,47.52,48.9,0.0,32.5,0
2026-06-01T14:27:30Z,516096514,2147483648,25.39,41.22,132.3,0.87,72.4,0
2026-06-01T14:28:00Z,521547347,2147483648,31.21,43.82,47.3,0.0,87.4,0
2026-06-01T14:28:30Z,535782049,2147483648,18.17,39.55,98.7,1.06,108.0,0
2026-06-01T14:29:00Z,497585434,2147483648,26.89,46.49,87.8,0.0,85.5,0
2026-06-01T14:29:30Z,553042146,2147483648,19.87,33.48,61.9,0.0,41.0,0
2026-06-01T14:30:00Z,533638785,2147483648,22.57,35.39,84.4,1.91,41.1,0
2026-06-01T14:30:30Z,567513968,2147483648,31.56,40.39,87.1,0.0,63.8,0
2026-06-01T14:31:00Z,519070232,2147483648,36.84,33.49,102.4,0.0,34.4,0
2026-06-01T14:31:30Z,509280966,2147483648,26.12,42.59,97.8,1.46,61.8,0
2026-06-01T14:32:00Z,604351184,2147483648,23.18,43.77,125.8,0.0,52.2,0
2026-06-01T14:32:30Z,509165427,2147483648,29.84,40.51,110.2,1.44,65.5,0
2026-06-01T14:33:00Z,519315376,2147483648,26.12,43.08,69.5,0.0,41.4,0
2026-06-01T14:33:30Z,514002848,2147483648,33.13,41.82,127.0,0.0,9.1,0
2026-06-01T14:34:00Z,528763429,2147483648,21.55,53.41,101.1,1.37,42.0,0
2026-06-01T14:34:30Z,507106810,2147483648,21.47,44.47,54.3,0.0,32.8,0
2026-06-01T14:35:00Z,537295155,2147483648,34.89,33.53,133.8,0.0,50.4,0
2026-06-01T14:35:30Z,513858593,2147483648,24.57,45.16,77.7,0.0,56.7,0
2026-06-01T14:36:00Z,523556887,2147483648,27.32,33.86,90.4,0.0,44.3,0
2026-06-01T14:36:30Z,550423388,2147483648,19.79,48.07,106.3,0.0,59.4,0
2026-06-01T14:37:00Z,561816684,2147483648,24.92,49.46,118.9,0.0,48.9,0
2026-06-01T14:37:30Z,553101639,2147483648,20.48,33.61,105.6,0.48,72.2,0
2026-06-01T14:38:00Z,510451878,2147483648,41.12,40.89,142.8,1.17,22.8,0
2026-06-01T14:38:30Z,549532074,2147483648,34.16,38.22,77.1,1.16,68.6,0
2026-06-01T14:39:00Z,530793316,2147483648,29.64,38.94,91.7,0.0,60.9,0
2026-06-01T14:39:30Z,530627910,2147483648,28.71,37.42,96.4,0.0,33.4,0
2026-06-01T14:40:00Z,473368258,2147483648,19.87,44.24,148.7,0.0,75.8,0
2026-06-01T14:40:30Z,556411827,2147483648,19.46,42.64,143.8,0.0,77.5,0
2026-06-01T14:41:00Z,527257315,2147483648,17.6,37.53,73.3,0.0,67.6,0
2026-06-01T14:41:30Z,591054481,2147483648,7.69,29.11,131.4,0.0,58.6,0
2026-06-01T14:42:00Z,552894769,2147483648,18.27,40.56,102.0,2.0,59.8,0
2026-06-01T14:42:30Z,490534292,2147483648,27.54,37.5,41.4,0.0,38.2,0
2026-06-01T14:43:00Z,480672615,2147483648,6.87,51.46,128.6,0.0,50.3,0
2026-06-01T14:43:30Z,568037116,2147483648,13.92,40.62,63.0,0.0,77.9,0
2026-06-01T14:44:00Z,496153070,2147483648,22.9,43.61,57.8,0.0,30.3,0
2026-06-01T14:44:30Z,549719405,2147483648,30.69,37.37,127.4,0.0,31.2,0
2026-06-01T14:45:00Z,514192604,2147483648,19.31,29.32,126.3,1.55,61.0,0
2026-06-01T14:45:30Z,597280684,2147483648,24.09,40.13,102.2,1.63,76.2,0
