timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T07:28:30Z,34.53,28.0,29.27,0.0
2026-06-01T07:29:00Z,43.59,36.1,23.63,0.7
2026-06-01T07:29:30Z,40.12,57.8,27.16,0.0
2026-06-01T07:30:00Z,34.62,67.3,27.74,0.0
2026-06-01T07:30:30Z,36.95,69.8,16.77,0.0
2026-06-01T07:31:00Z,39.2,77.4,19.29,0.0
2026-06-01T07:31:30Z,38.96,20.0,24.18,1.37
2026-06-01T07:32:00Z,36.67,20.0,9.26,0.0
2026-06-01T07:32:30Z,33.53,49.5,21.34,1.24
2026-06-01T07:33:00Z,33.98,55.6,21.16,0.77
2026-06-01T07:33:30Z,34.2,37.4,26.34,0.82
2026-06-01T07:34:00Z,36.36,33.3,18.99,0.0
2026-06-01T07:34:30Z,39.98,20.0,12.25,0.51
2026-06-01T07:35:00Z,38.49,65.1,33.87,0.76
2026-06-01T07:35:30Z,41.21,44.2,29.51,0.0
2026-06-01T07:36:00Z,51.67,28.1,34.99,0.0
2026-06-01T07:36:30Z,38.24,21.0,27.1,0.0
2026-06-01T07:37:00Z,36.93,20.8,22.72,0.72
2026-06-01T07:37:30Z,43.8,30.0,10.49,1.19
2026-06-01T07:38:00Z,42.42,35.4,20.64,0.0
2026-06-01T07:38:30Z,42.55,20.0,14.16,1.25
2026-06-01T07:39:00Z,45.54,51.3,25.31,0.0
2026-06-01T07:39:30Z,35.2,29.1,5.82,0.26
2026-06-01T07:40:00Z,41.14,55.1,16.37,0.0
2026-06-01T07:40:30Z,43.76,79.4,30.69,0.57
2026-06-01T07:41:00Z,43.69,20.0,19.35,1.3
2026-06-01T07:41:30Z,40.22,46.2,15.98,0.15
2026-06-01T07:42:00Z,44.01,61.7,22.99,1.36
2026-06-01T07:42:30Z,44.94,32.6,24.49,0.34
2026-06-01T07:43:00Z,40.32,20.0,26.59,0.0
2026-06-01T07:43:30Z,35.03,54.7,14.69,1.15
2026-06-01T07:44:00Z,38.69,20.0,17.83,0.0
2026-06-01T07:44:30Z,40.71,35.6,5.57,1.5
2026-06-01T07:45:00Z,36.34,59.8,25.46,0.0
2026-06-01T07:45:30Z,36.5,71.7,16.83,0.0
2026-06-01T07:46:00Z,40.78,38.0,19.07,0.0
2026-06-01T07:46:30Z,39.93,20.2,26.39,0.62
2026-06-01T07:47:00Z,38.48,50.0,10.7,0.13
2026-06-01T07:47:30Z,43.4,34.7,19.31,0.58
2026-06-01T07:48:00Z,44.83,26.1,19.03,0.63
2026-06-01T07:48:30Z,38.88,49.8,22.1,0.0
2026-06-01T07:49:00Z,45.12,40.1,19.79,1.22
2026-06-01T07:49:30Z,34.52,55.6,20.33,0.0
2026-06-01T07:50:00Z,40.77,51.7,24.7,0.0
2026-06-01T07:50:30Z,42.39,67.0,25.42,0.0
2026-06-01T07:51:00Z,43.34,33.7,27.48,0.0
2026-06-01T07:51:30Z,38.23,37.7,21.75,0.0
2026-06-01T07:52:00Z,38.66,37.7,25.75,0.46
2026-06-01T07:52:30Z,39.9,38.1,15.16,0.0
2026-06-01T07:53:00Z,43.0,36.0,26.74,0.0
2026-06-01T07:53:30Z,35.87,20.0,8.75,0.58
2026-06-01T07:54:00Z,38.06,58.7,23.92,1.5
2026-06-01T07:54:30Z,40.95,20.0,11.99,0.75
2026-06-01T07:55:00Z,41.44,20.0,10.8,0.21
2026-06-01T07:55:30Z,47.27,22.5,19.87,1.5
2026-06-01T07:56:00Z,45.96,20.0,24.72,0.0
2026-06-01T07:56:30Z,37.36,52.3,2.95,0.0
2026-06-01T07:57:00Z,42.4,52.0,23.69,0.98
2026-06-01T07:57:30Z,41.5,61.9,36.69,1.26
2026-06-01T07:58:00Z,43.07,20.0,8.18,0.0
2026-06-01T07:58:30Z,42.61,20.0,20.8,0.0
2026-06-01T07:59:00Z,43.32,39.6,17.0,0.28
2026-06-01T07:59:30Z,43.46,83.0,36.62,0.0
2026-06-01T08:00:00Z,39.16,36.0,22.29,0.0
2026-06-01T08:00:30Z,48.16,65.7,20.44,0.0
2026-06-01T08:01:00Z,40.48,20.1,25.58,1.2
2026-06-01T08:01:30Z,47.4,20.0,17.02,0.26
2026-06-01T08:02:00Z,48.33,30.4,22.04,0.0
2026-06-01T08:02:30Z,45.26,20.0,29.41,0.18
2026-06-01T08:03:00Z,41.2,79.4,19.97,0.0
2026-06-01T08:03:30Z,45.26,69.9,31.22,0.0
2026-06-01T08:04:00Z,39.69,24.9,28.99,0.26
2026-06-01T08:04:30Z,40.63,20.0,18.13,1.41
2026-06-01T08:05:00Z,47.05,40.7,17.11,0.74
2026-06-01T08:05:30Z,39.59,61.8,17.91,0.71
2026-06-01T08:06:00Z,38.93,20.0,28.23,0.45
2026-06-01T08:06:30Z,43.91,40.3,28.68,0.16
2026-06-01T08:07:00Z,43.52,78.3,23.78,0.0
2026-06-01T08:07:30Z,43.7,22.8,28.14,0.0
2026-06-01T08:08:00Z,42.22,30.1,18.83,0.0
2026-06-01T08:08:30Z,45.69,34.1,25.07,0.24
2026-06-01T08:09:00Z,43.15,57.9,29.15,0.0
2026-06-01T08:09:30Z,49.25,105.3,13.27,0.0
2026-06-01T08:10:00Z,39.06,32.2,18.51,0.91
2026-06-01T08:10:30Z,35.7,24.7,17.73,0.7
2026-06-01T08:11:00Z,44.65,37.4,27.56,0.75
2026-06-01T08:11:30Z,45.21,41.3,27.56,0.0
2026-06-01T08:12:00Z,42.62,23.2,26.37,0.37
2026-06-01T08:12:30Z,44.85,45.9,17.22,0.0
2026-06-01T08:13:00Z,43.07,44.5,19.88,0.17
2026-06-01T08:13:30Z,34.81,33.9,18.97,0.51
2026-06-01T08:14:00Z,36.81,39.0,23.78,0.0
2026-06-01T08:14:30Z,44.29,28.1,25.41,0.0
2026-06-01T08:15:00Z,46.79,33.7,27.58,1.3
2026-06-01T08:15:30Z,42.36,43.1,37.11,0.0
2026-06-01T08:16:00Z,43.62,20.0,8.79,0.1
2026-06-01T08:16:30Z,40.54,46.3,14.05,0.0
2026-06-01T08:17:00Z,44.69,23.0,24.1,0.65
2026-06-01T08:17:30Z,42.42,25.9,25.12,0.0
2026-06-01T08:18:00Z,31.75,20.0,31.43,0.0
2026-06-01T08:18:30Z,39.83,34.0,16.41,0.0
2026-06-01T08:19:00Z,41.52,45.1,14.94,0.85
2026-06-01T08:19:30Z,52.5,20.0,19.0,0.0
2026-06-01T08:20:00Z,44.2,66.2,19.88,0.0
2026-06-01T08:20:30Z,42.35,53.7,27.63,1.04
2026-06-01T08:21:00Z,40.65,57.2,17.96,0.66
2026-06-01T08:21:30Z,49.46,20.0,10.52,1.04
2026-06-01T08:22:00Z,45.86,42.3,27.13,0.07
2026-06-01T08:22:30Z,44.64,20.0,17.23,0.0
2026-06-01T08:23:00Z,43.11,38.7,18.38,0.0
2026-06-01T08:23:30Z,44.5,35.6,27.53,0.67
2026-06-01T08:24:00Z,33.73,38.5,16.44,0.0
2026-06-01T08:24:30Z,43.81,20.0,25.73,1.5
2026-06-01T08:25:00Z,46.68,53.7,26.54,1.05
2026-06-01T08:25:30Z,44.28,20.0,18.44,0.0
2026-06-01T08:26:00Z,47.25,20.0,16.1,0.0
2026-06-01T08:26:30Z,46.5,27.6,14.31,0.06
2026-06-01T08:27:00Z,43.28,53.3,18.24,0.0
2026-06-01T08:27:30Z,44.05,53.0,26.77,0.33
2026-06-01T08:28:00Z,44.63,22.6,2.0,0.0
2026-06-01T08:28:30Z,38.75,63.3,32.82,0.0
2026-06-01T08:29:00Z,44.24,20.0,26.96,0.22
2026-06-01T08:29:30Z,44.88,56.9,48.14,0.16
2026-06-01T08:30:00Z,43.65,35.8,21.23,0.0
2026-06-01T08:30:30Z,42.99,44.3,20.64,1.5
2026-06-01T08:31:00Z,43.02,27.5,21.67,0.0
2026-06-01T08:31:30Z,48.32,56.1,16.2,1.16
2026-06-01T08:32:00Z,44.07,23.9,19.93,0.0
2026-06-01T08:32:30Z,38.32,51.7,20.69,0.0
2026-06-01T08:33:00Z,39.99,31.9,24.36,0.31
2026-06-01T08:33:30Z,43.54,20.0,22.33,1.5
2026-06-01T08:34:00Z,42.72,25.9,15.71,0.29
2026-06-01T08:34:30Z,39.29,52.9,22.48,0.0
2026-06-01T08:35:00Z,44.4,20.0,23.13,0.0
2026-06-01T08:35:30Z,45.19,48.7,28.67,1.5
2026-06-01T08:36:00Z,41.69,45.2,19.1,0.12
2026-06-01T08:36:30Z,48.39,31.0,21.21,0.0
2026-06-01T08:37:00Z,37.53,20.0,18.28,0.0
2026-06-01T08:37:30Z,44.68,54.1,28.43,1.04
2026-06-01T08:38:00Z,48.57,62.8,14.11,1.29
2026-06-01T08:38:30Z,45.73,34.5,19.71,0.24
2026-06-01T08:39:00Z,43.59,20.0,25.22,0.23
2026-06-01T08:39:30Z,50.57,74.1,21.0,0.0
2026-06-01T08:40:00Z,38.6,23.9,30.85,0.0
2026-06-01T08:40:30Z,46.6,25.1,27.26,0.69
2026-06-01T08:41:00Z,44.42,47.7,7.53,0.07
2026-06-01T08:41:30Z,42.54,26.4,15.77,0.78
2026-06-01T08:42:00Z,45.19,21.8,22.27,0.0
2026-06-01T08:42:30Z,52.47,20.0,22.7,0.0
2026-06-01T08:43:00Z,50.98,20.0,27.04,0.0
2026-06-01T08:43:30Z,46.22,20.0,17.75,0.17
2026-06-01T08:44:00Z,46.44,70.3,19.02,0.33
2026-06-01T08:44:30Z,42.57,36.4,16.44,0.0
2026-06-01T08:45:00Z,51.55,20.0,18.0,0.1
2026-06-01T08:45:30Z,46.05,39.1,3.3,0.82
2026-06-01T08:46:00Z,48.7,49.0,22.44,0.0
2026-06-01T08:46:30Z,43.08,31.0,20.12,0.0
2026-06-01T08:47:00Z,40.71,29.1,10.21,0.0
2026-06-01T08:47:30Z,44.06,20.0,11.33,0.19
2026-06-01T08:48:00Z,45.43,29.6,19.08,1.1
2026-06-01T08:48:30Z,43.8,21.7,13.39,0.0
2026-06-01T08:49:00Z,47.93,36.5,12.29,0.0
2026-06-01T08:49:30Z,53.06,20.0,10.48,0.93
2026-06-01T08:50:00Z,40.26,20.0,29.51,0.14
2026-06-01T08:50:30Z,40.7,20.0,25.08,0.28
2026-06-01T08:51:00Z,51.93,20.0,21.5,1.43
2026-06-01T08:51:30Z,47.02,36.3,24.26,0.0
2026-06-01T08:52:00Z,47.85,31.4,12.86,0.35
2026-06-01T08:52:30Z,52.35,45.2,21.92,0.0
2026-06-01T08:53:00Z,43.22,43.9,23.23,0.0
2026-06-01T08:53:30Z,50.08,20.0,21.16,0.0
2026-06-01T08:54:00Z,51.29,52.9,18.94,0.59
2026-06-01T08:54:30Z,41.92,36.7,10.74,0.0
2026-06-01T08:55:00Z,48.16,37.7,18.38,0.22
2026-06-01T08:55:30Z,47.5,47.6,20.94,1.04
2026-06-01T08:56:00Z,42.86,24.3,21.68,0.16
2026-06-01T08:56:30Z,45.78,33.0,20.92,1.07
2026-06-01T08:57:00Z,46.87,20.0,22.09,0.0
2026-06-01T08:57:30Z,48.4,38.8,26.41,0.0
2026-06-01T08:58:00Z,45.59,25.5,16.02,0.23
2026-06-01T08:58:30Z,41.9,23.0,34.61,1.3
2026-06-01T08:59:00Z,45.65,53.5,19.68,0.94
2026-06-01T08:59:30Z,49.27,77.2,25.93,0.0
2026-06-01T09:00:00Z,51.19,24.9,15.62,0.53
2026-06-01T09:00:30Z,47.13,20.0,12.18,1.1
2026-06-01T09:01:00Z,46.62,26.4,9.86,0.0
2026-06-01T09:01:30Z,54.5,20.0,23.49,0.0
2026-06-01T09:02:00Z,40.34,57.4,22.54,0.0
2026-06-01T09:02:30Z,51.86,20.0,16.64,0.0
2026-06-01T09:03:00Z,40.74,20.0,28.77,0.38
2026-06-01T09:03:30Z,46.64,20.0,30.85,0.0
2026-06-01T09:04:00Z,42.8,44.6,22.05,0.0
2026-06-01T09:04:30Z,39.3,44.9,24.31,0.37
2026-06-01T09:05:00Z,44.02,57.4,16.65,0.48
2026-06-01T09:05:30Z,46.78,46.2,27.86,0.95
2026-06-01T09:06:00Z,43.58,20.5,16.44,0.56
2026-06-01T09:06:30Z,49.31,20.0,13.97,0.84
2026-06-01T09:07:00Z,47.4,35.3,13.16,0.0
2026-06-01T09:07:30Z,46.99,77.1,35.27,0.27
2026-06-01T09:08:00Z,51.73,37.6,11.45,0.0
2026-06-01T09:08:30Z,53.51,54.2,23.84,0.0
2026-06-01T09:09:00Z,49.0,37.9,2.0,0.31
2026-06-01T09:09:30Z,49.03,39.3,19.39,0.0
2026-06-01T09:10:00Z,44.0,33.7,17.9,0.47
2026-06-01T09:10:30Z,48.6,77.3,9.52,0.0
2026-06-01T09:11:00Z,46.13,82.1,19.6,0.0
2026-06-01T09:11:30Z,44.62,20.0,22.35,0.85
2026-06-01T09:12:00Z,43.84,27.6,18.05,0.0
2026-06-01T09:12:30Z,49.27,34.5,11.4,0.46
2026-06-01T09:13:00Z,48.3,73.1,23.0,0.0
2026-06-01T09:13:30Z,52.75,63.7,31.52,0.0
2026-06-01T09:14:00Z,39.76,31.6,10.53,0.0
2026-06-01T09:14:30Z,53.01,33.0,21.53,0.0
2026-06-01T09:15:00Z,52.46,70.1,27.03,0.0
2026-06-01T09:15:30Z,42.12,73.2,2.0,0.03
2026-06-01T09:16:00Z,47.53,43.8,15.76,0.0
2026-06-01T09:16:30Z,44.73,24.6,27.75,1.5
2026-06-01T09:17:00Z,41.76,44.4,31.04,0.0
2026-06-01T09:17:30Z,44.61,50.7,19.79,0.02
2026-06-01T09:18:00Z,42.53,20.0,9.04,0.0
2026-06-01T09:18:30Z,47.71,40.4,27.8,0.0
2026-06-01T09:19:00Z,47.01,26.4,13.96,0.0
2026-06-01T09:19:30Z,42.74,56.7,11.66,0.0
2026-06-01T09:20:00Z,46.86,20.0,34.55,0.0
2026-06-01T09:20:30Z,45.92,20.0,20.17,1.5
2026-06-01T09:21:00Z,53.64,20.0,29.64,0.26
2026-06-01T09:21:30Z,42.07,41.0,22.36,0.0
2026-06-01T09:22:00Z,48.58,57.7,21.28,0.24
2026-06-01T09:22:30Z,45.17,20.0,24.5,0.0
2026-06-01T09:23:00Z,52.49,20.0,31.78,0.0
2026-06-01T09:23:30Z,52.03,31.3,8.54,0.53
2026-06-01T09:24:00Z,44.24,57.1,7.06,0.0
2026-06-01T09:24:30Z,50.9,28.7,21.78,0.95
2026-06-01T09:25:00Z,49.33,52.7,16.42,0.85
2026-06-01T09:25:30Z,40.1,44.3,30.09,1.5
2026-06-01T09:26:00Z,43.64,41.2,15.65,0.0
2026-06-01T09:26:30Z,50.11,20.0,14.16,0.0
2026-06-01T09:27:00Z,50.25,40.6,15.54,0.0
2026-06-01T09:27:30Z,53.22,25.6,17.23,1.02
2026-06-01T09:28:00Z,44.91,55.4,11.71,0.0
2026-06-01T09:28:30Z,52.24,29.1,25.5,0.64
2026-06-01T09:29:00Z,46.16,20.0,17.49,0.0
2026-06-01T09:29:30Z,53.85,25.6,19.08,0.0
2026-06-01T09:30:00Z,45.75,41.8,30.77,0.0
2026-06-01T09:30:30Z,52.02,40.9,16.69,0.0
2026-06-01T09:31:00Z,51.26,74.4,12.17,0.0
2026-06-01T09:31:30Z,47.88,21.7,25.89,0.0
2026-06-01T09:32:00Z,48.46,57.0,16.44,0.28
2026-06-01T09:32:30Z,49.25,39.1,18.01,0.0
2026-06-01T09:33:00Z,48.34,20.0,18.09,0.0
2026-06-01T09:33:30Z,48.55,20.0,28.14,0.0
2026-06-01T09:34:00Z,44.3,62.3,24.76,0.89
2026-06-01T09:34:30Z,52.92,66.2,23.63,0.12
2026-06-01T09:35:00Z,48.28,47.1,15.01,0.0
2026-06-01T09:35:30Z,51.6,64.3,16.03,1.5
2026-06-01T09:36:00Z,49.49,41.5,16.8,0.67
2026-06-01T09:36:30Z,44.82,20.0,19.45,1.29
2026-06-01T09:37:00Z,53.65,46.4,33.42,0.61
2026-06-01T09:37:30Z,42.03,45.1,20.54,0.43
2026-06-01T09:38:00Z,48.12,52.6,15.99,0.45
2026-06-01T09:38:30Z,50.64,24.2,21.45,0.76
2026-06-01T09:39:00Z,52.07,50.7,26.31,0.0
2026-06-01T09:39:30Z,51.98,24.8,10.38,0.0
2026-06-01T09:40:00Z,40.03,28.6,30.58,0.0
2026-06-01T09:40:30Z,58.93,20.0,28.9,0.0
2026-06-01T09:41:00Z,47.73,53.4,18.41,0.0
2026-06-01T09:41:30Z,49.47,50.8,13.41,0.0
2026-06-01T09:42:00Z,45.36,49.1,21.77,0.0
2026-06-01T09:42:30Z,48.49,20.0,12.34,0.0
2026-06-01T09:43:00Z,49.74,20.0,23.48,0.61
2026-06-01T09:43:30Z,49.4,37.6,17.23,0.81
2026-06-01T09:44:00Z,53.46,37.4,23.07,0.0
2026-06-01T09:44:30Z,44.37,75.6,21.2,0.0
2026-06-01T09:45:00Z,60.45,54.6,25.55,0.0
2026-06-01T09:45:30Z,43.7,36.6,18.26,0.28
2026-06-01T09:46:00Z,49.3,48.0,17.22,0.19
2026-06-01T09:46:30Z,43.87,25.0,22.74,0.97
2026-06-01T09:47:00Z,46.08,30.6,34.63,0.67
2026-06-01T09:47:30Z,50.3,52.2,19.0,0.0
2026-06-01T09:48:00Z,55.11,52.8,22.47,0.48
2026-06-01T09:48:30Z,42.57,20.0,21.88,0.0
2026-06-01T09:49:00Z,42.62,53.3,32.67,1.08
2026-06-01T09:49:30Z,47.39,20.0,11.66,1.34
2026-06-01T09:50:00Z,42.36,20.0,22.3,0.48
2026-06-01T09:50:30Z,42.95,26.2,13.75,0.23
2026-06-01T09:51:00Z,48.63,20.0,19.09,0.0
2026-06-01T09:51:30Z,53.35,20.0,28.78,1.5
2026-06-01T09:52:00Z,44.0,63.3,13.0,1.19
2026-06-01T09:52:30Z,48.7,20.0,27.14,0.0
2026-06-01T09:53:00Z,49.35,20.0,17.51,0.02
2026-06-01T09:53:30Z,53.16,36.5,15.97,1.38
2026-06-01T09:54:00Z,45.87,42.0,11.04,0.0
2026-06-01T09:54:30Z,44.66,57.8,7.32,0.36
2026-06-01T09:55:00Z,46.73,59.0,20.01,0.0
2026-06-01T09:55:30Z,49.98,48.5,32.41,1.04
2026-06-01T09:56:00Z,45.59,43.2,20.58,0.0
2026-06-01T09:56:30Z,44.58,32.5,17.94,0.48
2026-06-01T09:57:00Z,49.62,20.0,18.94,0.0
2026-06-01T09:57:30Z,52.27,50.2,20.85,1.5
2026-06-01T09:58:00Z,49.81,30.9,29.56,0.0
2026-06-01T09:58:30Z,43.87,26.8,15.57,0.0
2026-06-01T09:59:00Z,48.73,63.6,13.84,0.39
2026-06-01T09:59:30Z,51.61,20.0,21.63,0.0
2026-06-01T10:00:00Z,53.53,45.4,19.59,0.0
2026-06-01T10:00:30Z,54.35,33.2,13.79,1.5
2026-06-01T10:01:00Z,48.31,20.0,29.09,0.16
2026-06-01T10:01:30Z,47.87,56.6,31.95,0.0
2026-06-01T10:02:00Z,45.07,37.8,17.22,0.0
2026-06-01T10:02:30Z,42.07,20.0,18.16,0.0
2026-06-01T10:03:00Z,52.64,23.3,26.07,0.0
2026-06-01T10:03:30Z,45.96,20.0,20.15,0.65
2026-06-01T10:04:00Z,47.69,58.5,22.97,0.0
2026-06-01T10:04:30Z,47.65,55.0,27.4,0.0
2026-06-01T10:05:00Z,52.95,51.3,15.3,0.16
2026-06-01T10:05:30Z,45.25,27.4,16.81,0.0
2026-06-01T10:06:00Z,49.78,23.4,36.15,0.0
2026-06-01T10:06:30Z,45.58,20.0,22.19,0.41
2026-06-01T10:07:00Z,44.42,63.2,19.43,0.0
2026-06-01T10:07:30Z,47.71,81.7,23.24,0.95
2026-06-01T10:08:00Z,51.8,41.2,39.48,0.0
2026-06-01T10:08:30Z,53.14,20.0,22.59,0.0
2026-06-01T10:09:00Z,54.19,25.8,17.66,0.04
2026-06-01T10:09:30Z,49.31,45.3,11.48,0.3
2026-06-01T10:10:00Z,51.2,23.6,22.25,0.1
2026-06-01T10:10:30Z,46.4,42.7,24.58,1.09
2026-06-01T10:11:00Z,46.1,41.7,16.09,0.3
2026-06-01T10:11:30Z,52.28,37.3,21.84,0.85
2026-06-01T10:12:00Z,41.17,46.8,16.3,0.29
2026-06-01T10:12:30Z,51.27,30.2,21.67,0.53
2026-06-01T10:13:00Z,44.69,40.9,8.17,0.07
2026-06-01T10:13:30Z,51.89,25.2,29.23,0.64
2026-06-01T10:14:00Z,50.6,65.5,16.54,0.0
2026-06-01T10:14:30Z,55.0,35.2,21.36,1.45
2026-06-01T10:15:00Z,49.03,73.7,20.46,0.0
2026-06-01T10:15:30Z,55.01,55.3,21.86,1.5
2026-06-01T10:16:00Z,51.34,51.3,21.24,0.02
2026-06-01T10:16:30Z,45.89,20.0,21.6,1.13
2026-06-01T10:17:00Z,50.44,61.2,25.12,0.0
2026-06-01T10:17:30Z,44.86,28.1,23.7,0.79
2026-06-01T10:18:00Z,46.07,34.1,26.06,0.0
2026-06-01T10:18:30Z,44.1,20.0,15.15,0.29
2026-06-01T10:19:00Z,39.25,43.5,28.83,0.34
2026-06-01T10:19:30Z,44.58,20.0,18.9,0.0
2026-06-01T10:20:00Z,45.9,27.8,12.85,0.66
2026-06-01T10:20:30Z,45.06,51.6,12.34,0.0
2026-06-01T10:21:00Z,50.56,20.0,15.96,0.0
2026-06-01T10:21:30Z,45.25,40.5,11.95,0.0
2026-06-01T10:22:00Z,45.47,20.0,9.23,0.0
2026-06-01T10:22:30Z,47.28,53.7,22.04,0.4
2026-06-01T10:23:00Z,50.14,20.0,9.8,0.0
2026-06-01T10:23:30Z,47.06,65.1,26.42,0.98
2026-06-01T10:24:00Z,49.02,54.8,33.56,0.0
2026-06-01T10:24:30Z,47.95,38.2,17.31,1.01
2026-06-01T10:25:00Z,44.47,37.6,6.54,0.13
2026-06-01T10:25:30Z,40.75,59.2,18.42,0.0
2026-06-01T10:26:00Z,51.19,33.8,27.57,0.0
2026-06-01T10:26:30Z,51.06,31.7,15.66,0.07
2026-06-01T10:27:00Z,46.34,44.5,18.5,0.0
2026-06-01T10:27:30Z,49.85,20.0,16.05,0.0
2026-06-01T10:28:00Z,48.8,61.3,13.87,0.9
2026-06-01T10:28:30Z,50.54,24.2,23.59,0.0
2026-06-01T10:29:00Z,47.1,29.7,23.52,0.18
2026-06-01T10:29:30Z,50.48,20.0,20.7,0.78
2026-06-01T10:30:00Z,48.02,35.4,18.16,0.0
2026-06-01T10:30:30Z,47.33,20.0,23.97,0.0
2026-06-01T10:31:00Z,48.58,63.9,20.26,0.61
2026-06-01T10:31:30Z,43.56,27.4,26.44,1.41
2026-06-01T10:32:00Z,39.28,70.3,13.47,0.0
2026-06-01T10:32:30Z,48.77,20.0,24.76,0.0
2026-06-01T10:33:00Z,44.64,26.1,12.59,0.0
2026-06-01T10:33:30Z,47.41,20.0,22.86,0.58
2026-06-01T10:34:00Z,43.58,20.0,24.2,0.0
2026-06-01T10:34:30Z,46.76,27.0,23.86,0.12
2026-06-01T10:35:00Z,48.71,31.7,20.52,0.0
2026-06-01T10:35:30Z,48.64,20.0,36.78,0.52
2026-06-01T10:36:00Z,45.38,27.2,22.64,1.5
2026-06-01T10:36:30Z,52.69,28.5,10.86,0.0
2026-06-01T10:37:00Z,43.85,69.5,24.22,0.57
2026-06-01T10:37:30Z,49.22,34.5,26.9,0.02
2026-06-01T10:38:00Z,47.63,41.1,27.9,0.0
2026-06-01T10:38:30Z,47.67,50.2,14.23,0.0
2026-06-01T10:39:00Z,36.72,22.8,18.45,1.46
2026-06-01T10:39:30Z,48.46,41.5,20.75,0.23
2026-06-01T10:40:00Z,38.73,20.9,12.93,0.0
2026-06-01T10:40:30Z,45.89,20.0,22.42,1.2
2026-06-01T10:41:00Z,41.5,20.0,15.1,0.0
2026-06-01T10:41:30Z,43.6,23.2,9.64,1.19
2026-06-01T10:42:00Z,46.9,38.5,15.99,0.34
2026-06-01T10:42:30Z,52.21,30.0,15.22,1.5
2026-06-01T10:43:00Z,48.12,75.2,6.95,1.03
2026-06-01T10:43:30Z,41.96,25.1,13.91,1.5
2026-06-01T10:44:00Z,45.84,20.0,22.88,0.0
2026-06-01T10:44:30Z,51.69,60.5,26.27,0.0
2026-06-01T10:45:00Z,48.81,26.9,38.67,0.0
2026-06-01T10:45:30Z,59.58,28.9,14.2,1.0
2026-06-01T10:46:00Z,48.66,20.0,10.18,0.0
2026-06-01T10:46:30Z,51.04,20.0,11.93,0.55
2026-06-01T10:47:00Z,38.26,57.3,17.82,0.35
2026-06-01T10:47:30Z,45.27,28.8,15.95,0.49
2026-06-01T10:48:00Z,45.98,52.7,25.78,0.18
2026-06-01T10:48:30Z,44.49,67.0,18.94,0.0
2026-06-01T10:49:00Z,50.19,33.0,26.45,0.0
2026-06-01T10:49:30Z,40.39,20.0,30.02,0.0
2026-06-01T10:50:00Z,49.89,40.7,20.16,0.2
2026-06-01T10:50:30Z,50.54,30.1,10.64,0.12
2026-06-01T10:51:00Z,49.0,20.0,20.59,0.0
2026-06-01T10:51:30Z,45.7,20.0,30.57,0.54
2026-06-01T10:52:00Z,44.22,40.8,20.08,0.63
2026-06-01T10:52:30Z,45.6,27.2,23.35,0.0
2026-06-01T10:53:00Z,52.79,60.5,25.04,0.0
2026-06-01T10:53:30Z,53.48,20.0,28.57,0.83
2026-06-01T10:54:00Z,46.98,26.0,10.5,0.8
2026-06-01T10:54:30Z,47.92,31.3,35.34,0.0
2026-06-01T10:55:00Z,48.69,22.0,7.88,0.69
2026-06-01T10:55:30Z,45.47,53.5,7.87,0.0
2026-06-01T10:56:00Z,44.91,20.0,26.08,0.56
2026-06-01T10:56:30Z,44.88,23.7,11.81,0.0
2026-06-01T10:57:00Z,52.08,38.3,24.84,0.0
2026-06-01T10:57:30Z,45.27,20.0,23.94,0.0
2026-06-01T10:58:00Z,46.62,78.3,15.5,0.15
2026-06-01T10:58:30Z,41.52,47.0,14.18,0.44
2026-06-01T10:59:00Z,49.1,51.3,14.62,0.45
2026-06-01T10:59:30Z,39.79,38.3,26.57,0.5
2026-06-01T11:00:00Z,51.7,32.1,21.16,0.57
2026-06-01T11:00:30Z,42.62,38.8,15.52,0.0
2026-06-01T11:01:00Z,43.8,40.2,19.85,0.03
2026-06-01T11:01:30Z,50.83,50.3,14.35,1.5
2026-06-01T11:02:00Z,45.07,62.8,36.46,0.0
2026-06-01T11:02:30Z,47.13,72.4,16.71,0.24
2026-06-01T11:03:00Z,44.85,20.0,28.22,1.12
2026-06-01T11:03:30Z,50.41,56.0,18.28,0.48
2026-06-01T11:04:00Z,54.75,30.6,20.65,0.0
2026-06-01T11:04:30Z,47.99,47.1,14.94,1.5
2026-06-01T11:05:00Z,46.3,20.0,31.63,1.5
2026-06-01T11:05:30Z,46.27,26.9,10.85,1.5
2026-06-01T11:06:00Z,41.53,20.0,13.4,1.5
2026-06-01T11:06:30Z,41.17,46.7,10.98,0.0
2026-06-01T11:07:00Z,43.58,20.0,13.66,0.58
2026-06-01T11:07:30Z,38.92,20.0,29.43,1.14
2026-06-01T11:08:00Z,53.21,41.0,13.61,0.39
2026-06-01T11:08:30Z,46.77,51.8,17.13,0.0
2026-06-01T11:09:00Z,47.21,35.6,29.16,0.76
2026-06-01T11:09:30Z,52.47,20.0,17.47,0.67
2026-06-01T11:10:00Z,43.56,20.0,26.13,1.37
2026-06-01T11:10:30Z,48.72,52.8,19.82,0.0
2026-06-01T11:11:00Z,42.91,20.0,20.44,0.0
2026-06-01T11:11:30Z,51.59,46.8,13.67,0.9
2026-06-01T11:12:00Z,47.7,22.3,22.65,0.0
2026-06-01T11:12:30Z,36.53,20.0,28.09,0.0
2026-06-01T11:13:00Z,45.63,30.3,19.3,0.31
