timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T07:29:00Z,27.49,31.0,0.05,0.69
2026-06-01T07:29:30Z,34.21,31.7,0.55,0.12
2026-06-01T07:30:00Z,32.05,27.0,0.8,0.42
2026-06-01T07:30:30Z,26.72,31.2,0.72,0.22
2026-06-01T07:31:00Z,29.94,67.5,0.02,0.89
2026-06-01T07:31:30Z,25.66,20.0,0.73,0.94
2026-06-01T07:32:00Z,32.28,45.9,0.14,0.9
2026-06-01T07:32:30Z,26.79,43.6,0.33,0.49
2026-06-01T07:33:00Z,28.61,30.5,0.71,0.33
2026-06-01T07:33:30Z,26.62,47.9,0.24,0.58
2026-06-01T07:34:00Z,31.11,57.3,0.53,0.58
2026-06-01T07:34:30Z,35.91,20.0,0.14,0.34
2026-06-01T07:35:00Z,26.49,49.1,0.55,0.74
2026-06-01T07:35:30Z,31.1,45.6,0.09,0.67
2026-06-01T07:36:00Z,23.19,27.2,0.48,0.53
2026-06-01T07:36:30Z,35.83,30.5,0.56,0.26
2026-06-01T07:37:00Z,33.07,74.9,0.35,0.94
2026-06-01T07:37:30Z,22.97,20.0,0.23,0.65
2026-06-01T07:38:00Z,26.87,67.9,0.79,0.61
2026-06-01T07:38:30Z,24.0,39.4,0.24,0.69
2026-06-01T07:39:00Z,26.17,39.5,0.57,0.45
2026-06-01T07:39:30Z,27.85,20.0,0.08,0.83
2026-06-01T07:40:00Z,33.34,32.9,0.45,0.94
2026-06-01T07:40:30Z,30.22,38.2,0.33,0.07
2026-06-01T07:41:00Z,23.85,20.0,0.27,0.08
2026-06-01T07:41:30Z,36.19,21.2,0.69,0.33
2026-06-01T07:42:00Z,32.37,54.5,0.32,0.75
2026-06-01T07:42:30Z,32.22,36.4,0.04,0.84
2026-06-01T07:43:00Z,33.23,26.4,0.73,0.47
2026-06-01T07:43:30Z,32.56,35.0,0.59,0.8
2026-06-01T07:44:00Z,32.34,82.0,0.42,0.23
2026-06-01T07:44:30Z,26.38,20.0,0.02,0.4
2026-06-01T07:45:00Z,24.38,34.1,0.13,0.79
2026-06-01T07:45:30Z,27.67,36.4,0.31,0.13
2026-06-01T07:46:00Z,29.64,20.0,0.73,0.85
2026-06-01T07:46:30Z,34.12,53.5,0.42,0.64
2026-06-01T07:47:00Z,28.02,20.0,0.18,0.82
2026-06-01T07:47:30Z,33.11,31.1,0.56,0.96
2026-06-01T07:48:00Z,33.22,31.4,0.05,0.04
2026-06-01T07:48:30Z,29.24,20.0,0.42,0.73
2026-06-01T07:49:00Z,29.42,38.5,0.34,0.15
2026-06-01T07:49:30Z,31.39,50.0,0.05,0.37
2026-06-01T07:50:00Z,26.5,46.3,0.25,0.13
2026-06-01T07:50:30Z,32.64,38.2,0.33,0.01
2026-06-01T07:51:00Z,30.71,30.2,0.19,0.81
2026-06-01T07:51:30Z,33.2,38.6,0.59,0.27
2026-06-01T07:52:00Z,25.73,45.5,0.76,0.56
2026-06-01T07:52:30Z,27.03,52.2,0.28,0.6
2026-06-01T07:53:00Z,33.5,56.0,0.24,0.97
2026-06-01T07:53:30Z,30.11,23.0,0.23,0.09
2026-06-01T07:54:00Z,29.81,30.2,0.11,0.29
2026-06-01T07:54:30Z,26.27,27.9,0.48,0.9
2026-06-01T07:55:00Z,28.21,30.0,0.13,0.21
2026-06-01T07:55:30Z,33.15,44.9,0.48,0.27
2026-06-01T07:56:00Z,28.66,53.9,0.24,0.5
2026-06-01T07:56:30Z,27.57,25.3,0.38,0.81
2026-06-01T07:57:00Z,37.92,50.3,0.43,0.02
2026-06-01T07:57:30Z,24.69,61.9,0.3,0.42
2026-06-01T07:58:00Z,37.57,20.0,0.71,0.22
2026-06-01T07:58:30Z,28.53,20.0,0.51,0.46
2026-06-01T07:59:00Z,36.53,53.1,0.06,0.47
2026-06-01T07:59:30Z,31.75,35.1,0.08,0.82
2026-06-01T08:00:00Z,34.19,63.7,0.78,0.46
2026-06-01T08:00:30Z,27.03,20.0,0.79,0.11
2026-06-01T08:01:00Z,36.86,49.3,0.7,0.58
2026-06-01T08:01:30Z,29.15,33.9,0.46,0.02
2026-06-01T08:02:00Z,26.12,51.3,0.16,0.68
2026-06-01T08:02:30Z,30.14,40.9,0.79,0.73
2026-06-01T08:03:00Z,32.45,59.2,0.44,0.92
2026-06-01T08:03:30Z,33.29,35.5,0.72,0.6
2026-06-01T08:04:00Z,25.1,41.1,0.44,0.66
2026-06-01T08:04:30Z,29.42,61.2,0.61,0.21
2026-06-01T08:05:00Z,27.98,52.5,0.04,0.55
2026-06-01T08:05:30Z,34.81,30.0,0.03,0.23
2026-06-01T08:06:00Z,30.15,20.9,0.26,0.76
2026-06-01T08:06:30Z,28.75,20.0,0.46,0.9
2026-06-01T08:07:00Z,25.99,56.9,0.55,0.86
2026-06-01T08:07:30Z,30.48,49.8,0.21,0.77
2026-06-01T08:08:00Z,29.36,20.0,0.63,0.94
2026-06-01T08:08:30Z,36.47,20.0,0.49,0.9
2026-06-01T08:09:00Z,30.06,50.1,0.16,0.17
2026-06-01T08:09:30Z,30.65,42.9,0.1,0.26
2026-06-01T08:10:00Z,34.57,37.1,0.56,0.32
2026-06-01T08:10:30Z,37.09,45.7,0.1,0.3
2026-06-01T08:11:00Z,32.91,28.4,0.79,0.2
2026-06-01T08:11:30Z,29.46,29.5,0.58,0.45
2026-06-01T08:12:00Z,33.32,28.6,0.02,0.58
2026-06-01T08:12:30Z,26.66,50.6,0.02,0.9
2026-06-01T08:13:00Z,34.36,56.9,0.58,0.21
2026-06-01T08:13:30Z,23.52,59.7,0.65,0.45
2026-06-01T08:14:00Z,31.8,48.7,0.76,0.79
2026-06-01T08:14:30Z,30.22,26.8,0.23,0.15
2026-06-01T08:15:00Z,28.95,21.6,0.42,0.46
2026-06-01T08:15:30Z,32.79,61.2,0.73,0.13
2026-06-01T08:16:00Z,30.19,27.5,0.79,0.16
2026-06-01T08:16:30Z,39.1,52.4,0.38,0.94
2026-06-01T08:17:00Z,25.54,35.9,0.79,0.75
2026-06-01T08:17:30Z,29.97,70.7,0.43,0.53
2026-06-01T08:18:00Z,37.0,62.4,0.59,0.5
2026-06-01T08:18:30Z,35.11,84.0,0.17,0.6
2026-06-01T08:19:00Z,43.21,24.1,0.59,0.17
2026-06-01T08:19:30Z,27.18,35.5,0.08,0.0
2026-06-01T08:20:00Z,36.55,35.7,0.57,0.02
2026-06-01T08:20:30Z,37.34,21.8,0.59,0.44
2026-06-01T08:21:00Z,41.26,63.1,0.04,0.12
2026-06-01T08:21:30Z,30.36,32.9,0.01,0.91
2026-06-01T08:22:00Z,30.42,74.7,0.3,0.34
2026-06-01T08:22:30Z,33.05,34.1,0.32,0.08
2026-06-01T08:23:00Z,39.84,43.9,0.67,0.79
2026-06-01T08:23:30Z,28.7,63.3,0.43,0.28
2026-06-01T08:24:00Z,33.33,55.1,0.43,0.95
2026-06-01T08:24:30Z,27.8,35.4,0.23,0.4
2026-06-01T08:25:00Z,22.66,20.0,0.67,0.61
2026-06-01T08:25:30Z,30.32,28.5,0.47,0.18
2026-06-01T08:26:00Z,32.64,55.6,0.26,0.21
2026-06-01T08:26:30Z,29.21,20.0,0.38,0.3
2026-06-01T08:27:00Z,36.49,22.5,0.61,0.59
2026-06-01T08:27:30Z,36.58,39.8,0.51,0.45
2026-06-01T08:28:00Z,33.84,48.9,0.51,0.85
2026-06-01T08:28:30Z,30.52,56.0,0.2,0.06
2026-06-01T08:29:00Z,35.82,69.0,0.09,0.84
2026-06-01T08:29:30Z,33.24,25.9,0.37,0.94
2026-06-01T08:30:00Z,29.78,23.2,0.68,0.36
2026-06-01T08:30:30Z,32.01,41.8,0.67,0.32
2026-06-01T08:31:00Z,28.5,41.2,0.31,0.33
2026-06-01T08:31:30Z,34.17,25.8,0.42,0.61
2026-06-01T08:32:00Z,35.83,38.9,0.31,0.26
2026-06-01T08:32:30Z,30.85,32.4,0.18,0.36
2026-06-01T08:33:00Z,35.37,20.0,0.76,0.27
2026-06-01T08:33:30Z,32.75,20.0,0.6,0.77
2026-06-01T08:34:00Z,32.82,38.7,0.42,0.14
2026-06-01T08:34:30Z,34.32,37.4,0.32,0.4
2026-06-01T08:35:00Z,37.14,48.1,0.8,0.75
2026-06-01T08:35:30Z,32.1,26.6,0.21,0.83
2026-06-01T08:36:00Z,40.71,20.0,0.42,0.34
2026-06-01T08:36:30Z,37.73,67.6,0.57,0.14
2026-06-01T08:37:00Z,27.21,42.2,0.61,0.52
2026-06-01T08:37:30Z,29.74,30.7,0.32,0.53
2026-06-01T08:38:00Z,35.57,20.0,0.4,0.91
2026-06-01T08:38:30Z,29.8,31.8,0.67,0.95
2026-06-01T08:39:00Z,43.15,69.4,0.47,0.07
2026-06-01T08:39:30Z,36.59,32.4,0.29,0.64
2026-06-01T08:40:00Z,35.14,20.0,0.66,0.57
2026-06-01T08:40:30Z,29.36,49.3,0.53,0.62
2026-06-01T08:41:00Z,20.04,37.7,0.63,0.03
2026-06-01T08:41:30Z,32.24,45.6,0.26,0.1
2026-06-01T08:42:00Z,27.97,53.7,0.36,0.72
2026-06-01T08:42:30Z,32.31,68.4,0.42,0.4
2026-06-01T08:43:00Z,34.98,50.1,0.13,0.39
2026-06-01T08:43:30Z,33.8,20.0,0.72,0.85
2026-06-01T08:44:00Z,48.22,48.1,0.12,0.63
2026-06-01T08:44:30Z,28.75,22.1,0.15,0.97
2026-06-01T08:45:00Z,34.38,28.2,0.26,0.41
2026-06-01T08:45:30Z,36.64,45.0,0.18,0.9
2026-06-01T08:46:00Z,31.55,66.7,0.8,0.51
2026-06-01T08:46:30Z,41.17,36.3,0.35,0.04
2026-06-01T08:47:00Z,36.31,29.9,0.39,0.32
2026-06-01T08:47:30Z,34.09,20.0,0.14,0.64
2026-06-01T08:48:00Z,36.88,66.8,0.53,0.93
2026-06-01T08:48:30Z,37.09,60.9,0.41,0.46
2026-06-01T08:49:00Z,25.59,57.5,0.78,0.28
2026-06-01T08:49:30Z,38.26,52.0,0.69,0.66
2026-06-01T08:50:00Z,25.91,40.1,0.75,0.26
2026-06-01T08:50:30Z,35.97,61.9,0.57,0.02
2026-06-01T08:51:00Z,39.3,43.7,0.8,0.3
2026-06-01T08:51:30Z,40.49,24.1,0.3,0.84
2026-06-01T08:52:00Z,25.13,50.8,0.7,0.98
2026-06-01T08:52:30Z,32.46,44.5,0.02,0.13
2026-06-01T08:53:00Z,35.11,27.2,0.46,0.56
2026-06-01T08:53:30Z,27.24,43.1,0.35,0.71
2026-06-01T08:54:00Z,34.88,43.2,0.55,0.47
2026-06-01T08:54:30Z,34.39,55.2,0.15,0.79
2026-06-01T08:55:00Z,29.99,33.1,0.3,0.43
2026-06-01T08:55:30Z,34.93,44.1,0.54,0.22
2026-06-01T08:56:00Z,28.47,75.9,0.27,0.25
2026-06-01T08:56:30Z,31.7,26.1,0.22,0.01
2026-06-01T08:57:00Z,33.99,44.2,0.76,0.74
2026-06-01T08:57:30Z,27.27,39.5,0.05,0.39
2026-06-01T08:58:00Z,31.94,71.4,0.62,0.42
2026-06-01T08:58:30Z,29.5,20.0,0.51,0.29
2026-06-01T08:59:00Z,30.26,27.4,0.55,0.22
2026-06-01T08:59:30Z,30.98,47.4,0.3,0.75
2026-06-01T09:00:00Z,37.72,54.6,0.03,0.74
2026-06-01T09:00:30Z,33.82,63.3,0.07,0.33
2026-06-01T09:01:00Z,42.58,27.8,0.73,0.31
2026-06-01T09:01:30Z,32.2,72.7,0.01,0.5
2026-06-01T09:02:00Z,37.6,23.4,0.55,0.45
2026-06-01T09:02:30Z,34.99,25.3,0.37,0.22
2026-06-01T09:03:00Z,32.22,24.3,0.23,0.95
2026-06-01T09:03:30Z,30.11,29.6,0.68,0.76
2026-06-01T09:04:00Z,37.96,36.9,0.23,0.81
2026-06-01T09:04:30Z,36.33,35.4,0.65,0.51
2026-06-01T09:05:00Z,40.47,61.3,0.49,0.65
2026-06-01T09:05:30Z,34.45,34.2,0.49,0.43
2026-06-01T09:06:00Z,35.73,85.4,0.75,0.93
2026-06-01T09:06:30Z,33.17,20.0,0.25,0.05
2026-06-01T09:07:00Z,28.64,76.3,0.14,0.52
2026-06-01T09:07:30Z,39.01,37.5,0.67,0.14
2026-06-01T09:08:00Z,28.94,56.1,0.39,0.28
2026-06-01T09:08:30Z,43.71,20.0,0.12,0.89
2026-06-01T09:09:00Z,33.81,68.6,0.26,0.66
2026-06-01T09:09:30Z,32.33,27.4,0.43,0.11
2026-06-01T09:10:00Z,33.54,45.3,0.05,0.66
2026-06-01T09:10:30Z,31.95,52.3,0.51,0.32
2026-06-01T09:11:00Z,36.77,51.0,0.15,0.88
2026-06-01T09:11:30Z,30.42,29.3,0.04,0.28
2026-06-01T09:12:00Z,34.84,59.4,0.28,0.26
2026-06-01T09:12:30Z,33.31,20.0,0.35,0.43
2026-06-01T09:13:00Z,41.76,43.7,0.64,0.35
2026-06-01T09:13:30Z,43.12,46.1,0.64,0.47
2026-06-01T09:14:00Z,30.69,72.9,0.22,0.3
2026-06-01T09:14:30Z,33.49,57.7,0.3,0.52
2026-06-01T09:15:00Z,40.45,31.8,0.19,0.39
2026-06-01T09:15:30Z,40.01,59.7,0.69,0.44
2026-06-01T09:16:00Z,35.01,20.0,0.04,0.77
2026-06-01T09:16:30Z,30.6,37.6,0.4,0.18
2026-06-01T09:17:00Z,40.63,27.1,0.13,0.65
2026-06-01T09:17:30Z,33.92,64.4,0.45,0.5
2026-06-01T09:18:00Z,32.75,47.5,0.65,0.28
2026-06-01T09:18:30Z,32.1,24.2,0.05,0.41
2026-06-01T09:19:00Z,37.01,39.8,0.73,0.56
2026-06-01T09:19:30Z,38.41,54.7,0.12,0.42
2026-06-01T09:20:00Z,37.6,43.1,0.46,0.77
2026-06-01T09:20:30Z,39.91,60.9,0.64,0.82
2026-06-01T09:21:00Z,35.75,40.5,0.43,0.16
2026-06-01T09:21:30Z,38.91,32.6,0.43,0.01
2026-06-01T09:22:00Z,36.2,75.3,0.65,0.62
2026-06-01T09:22:30Z,28.01,32.4,0.53,0.8
2026-06-01T09:23:00Z,26.46,28.8,0.17,0.27
2026-06-01T09:23:30Z,28.37,60.6,0.07,0.24
2026-06-01T09:24:00Z,38.74,42.0,0.21,0.84
2026-06-01T09:24:30Z,40.76,40.8,0.69,0.37
2026-06-01T09:25:00Z,30.95,51.6,0.34,0.62
2026-06-01T09:25:30Z,36.58,49.1,0.47,0.78
2026-06-01T09:26:00Z,41.87,29.2,0.2,0.06
2026-06-01T09:26:30Z,40.26,35.5,0.2,0.75
2026-06-01T09:27:00Z,35.5,20.0,0.37,0.06
2026-06-01T09:27:30Z,36.03,35.7,0.42,0.02
2026-06-01T09:28:00Z,36.28,49.6,0.55,0.13
2026-06-01T09:28:30Z,35.9,60.7,0.42,0.51
2026-06-01T09:29:00Z,32.29,37.4,0.12,0.09
2026-06-01T09:29:30Z,37.5,35.1,0.39,0.31
2026-06-01T09:30:00Z,32.6,104.8,0.5,0.88
2026-06-01T09:30:30Z,37.1,39.9,0.75,0.82
2026-06-01T09:31:00Z,42.74,20.0,0.43,0.68
2026-06-01T09:31:30Z,44.12,20.0,0.29,0.85
2026-06-01T09:32:00Z,31.62,36.9,0.25,0.25
2026-06-01T09:32:30Z,41.87,44.5,0.78,0.88
2026-06-01T09:33:00Z,39.14,38.9,0.45,0.88
2026-06-01T09:33:30Z,25.37,52.9,0.57,0.07
2026-06-01T09:34:00Z,38.92,37.8,0.66,0.78
2026-06-01T09:34:30Z,38.59,33.1,0.23,0.75
2026-06-01T09:35:00Z,35.7,69.6,0.66,0.46
2026-06-01T09:35:30Z,24.87,30.9,0.06,0.08
2026-06-01T09:36:00Z,34.29,41.3,0.36,0.32
2026-06-01T09:36:30Z,46.54,30.6,0.56,0.04
2026-06-01T09:37:00Z,34.39,20.0,0.39,0.77
2026-06-01T09:37:30Z,32.47,51.1,0.61,0.04
2026-06-01T09:38:00Z,34.43,49.8,0.73,0.4
2026-06-01T09:38:30Z,34.4,51.3,0.2,0.28
2026-06-01T09:39:00Z,33.35,40.8,0.54,0.43
2026-06-01T09:39:30Z,27.82,23.8,0.56,0.6
2026-06-01T09:40:00Z,33.93,47.8,0.47,0.13
2026-06-01T09:40:30Z,33.47,45.5,0.58,0.63
2026-06-01T09:41:00Z,36.32,55.8,0.72,0.9
2026-06-01T09:41:30Z,36.98,54.6,0.58,0.35
2026-06-01T09:42:00Z,37.95,22.1,0.09,0.1
2026-06-01T09:42:30Z,45.66,39.3,0.76,0.64
2026-06-01T09:43:00Z,39.71,62.6,0.08,0.69
2026-06-01T09:43:30Z,35.5,38.5,0.67,0.32
2026-06-01T09:44:00Z,41.72,60.0,0.32,0.73
2026-06-01T09:44:30Z,30.65,20.0,0.43,0.72
2026-06-01T09:45:00Z,34.13,44.9,0.23,0.14
2026-06-01T09:45:30Z,38.92,38.9,0.78,0.86
2026-06-01T09:46:00Z,35.35,50.1,0.01,0.69
2026-06-01T09:46:30Z,34.43,52.7,0.75,0.04
2026-06-01T09:47:00Z,37.87,22.1,0.65,0.22
2026-06-01T09:47:30Z,42.16,21.9,0.4,0.35
2026-06-01T09:48:00Z,32.33,31.4,0.3,0.93
2026-06-01T09:48:30Z,38.14,20.0,0.69,0.9
2026-06-01T09:49:00Z,29.6,42.1,0.21,0.9
2026-06-01T09:49:30Z,38.82,21.6,0.13,0.78
2026-06-01T09:50:00Z,33.73,54.3,0.72,0.83
2026-06-01T09:50:30Z,33.85,35.0,0.09,0.55
2026-06-01T09:51:00Z,37.79,20.0,0.4,0.57
2026-06-01T09:51:30Z,35.71,20.0,0.14,0.5
2026-06-01T09:52:00Z,34.62,45.9,0.35,0.71
2026-06-01T09:52:30Z,39.94,27.1,0.11,0.83
2026-06-01T09:53:00Z,30.22,61.0,0.54,0.22
2026-06-01T09:53:30Z,39.26,36.6,0.22,0.29
2026-06-01T09:54:00Z,37.61,20.0,0.11,0.05
2026-06-01T09:54:30Z,38.67,26.7,0.8,0.23
2026-06-01T09:55:00Z,30.39,56.7,0.7,0.45
2026-06-01T09:55:30Z,39.62,20.0,0.21,0.21
2026-06-01T09:56:00Z,40.02,40.6,0.74,0.77
2026-06-01T09:56:30Z,34.2,20.0,0.11,0.24
2026-06-01T09:57:00Z,36.15,40.4,0.22,0.63
2026-06-01T09:57:30Z,33.18,29.7,0.07,0.06
2026-06-01T09:58:00Z,32.63,20.0,0.76,0.78
2026-06-01T09:58:30Z,35.21,34.4,0.69,0.63
2026-06-01T09:59:00Z,36.39,65.6,0.08,0.14
2026-06-01T09:59:30Z,34.72,24.5,0.1,0.99
2026-06-01T10:00:00Z,37.69,20.0,0.78,0.73
2026-06-01T10:00:30Z,36.75,32.7,0.77,0.96
2026-06-01T10:01:00Z,40.77,48.6,0.56,0.66
2026-06-01T10:01:30Z,34.69,71.9,0.04,0.2
2026-06-01T10:02:00Z,33.48,42.1,0.05,0.53
2026-06-01T10:02:30Z,38.65,44.4,0.1,0.48
2026-06-01T10:03:00Z,41.49,20.0,0.56,0.24
2026-06-01T10:03:30Z,25.89,36.8,0.26,0.02
2026-06-01T10:04:00Z,35.75,61.1,0.69,0.23
2026-06-01T10:04:30Z,36.82,53.2,0.6,0.65
2026-06-01T10:05:00Z,33.67,45.0,0.16,0.01
2026-06-01T10:05:30Z,36.59,57.2,0.26,0.74
2026-06-01T10:06:00Z,37.93,65.5,0.21,0.68
2026-06-01T10:06:30Z,37.96,57.2,0.56,0.32
2026-06-01T10:07:00Z,31.25,20.0,0.24,0.25
2026-06-01T10:07:30Z,36.39,20.0,0.34,0.62
2026-06-01T10:08:00Z,45.28,46.9,0.57,0.92
2026-06-01T10:08:30Z,30.15,29.5,0.66,0.87
2026-06-01T10:09:00Z,32.27,62.3,0.01,0.59
2026-06-01T10:09:30Z,39.77,41.4,0.09,0.68
2026-06-01T10:10:00Z,25.14,51.9,0.63,0.27
2026-06-01T10:10:30Z,36.35,20.0,0.47,0.68
2026-06-01T10:11:00Z,37.35,31.7,0.64,0.91
2026-06-01T10:11:30Z,37.01,56.8,0.5,0.34
2026-06-01T10:12:00Z,34.69,21.3,0.25,0.66
2026-06-01T10:12:30Z,30.5,27.5,0.05,0.12
2026-06-01T10:13:00Z,39.69,59.8,0.35,0.93
2026-06-01T10:13:30Z,34.2,20.0,0.22,0.98
2026-06-01T10:14:00Z,41.4,57.6,0.78,0.86
2026-06-01T10:14:30Z,38.92,20.0,0.72,0.35
2026-06-01T10:15:00Z,32.7,30.7,0.66,1.0
2026-06-01T10:15:30Z,33.33,31.4,0.76,0.69
2026-06-01T10:16:00Z,35.36,68.2,0.16,0.99
2026-06-01T10:16:30Z,38.35,47.9,0.51,0.75
2026-06-01T10:17:00Z,36.32,38.7,0.55,0.78
2026-06-01T10:17:30Z,34.33,45.1,0.04,0.28
2026-06-01T10:18:00Z,35.45,20.0,0.49,0.63
2026-06-01T10:18:30Z,34.01,20.0,0.57,0.12
2026-06-01T10:19:00Z,41.34,41.7,0.74,0.55
2026-06-01T10:19:30Z,34.73,20.0,0.59,0.01
2026-06-01T10:20:00Z,34.96,56.6,0.13,0.27
2026-06-01T10:20:30Z,39.82,55.2,0.64,0.26
2026-06-01T10:21:00Z,28.92,20.0,0.02,0.76
2026-06-01T10:21:30Z,38.12,20.0,0.04,0.28
2026-06-01T10:22:00Z,33.55,30.6,0.65,0.29
2026-06-01T10:22:30Z,45.38,54.1,0.46,0.0
2026-06-01T10:23:00Z,37.88,24.9,0.03,0.34
2026-06-01T10:23:30Z,32.15,35.1,0.32,0.95
2026-06-01T10:24:00Z,37.87,43.1,0.76,0.58
2026-06-01T10:24:30Z,32.3,58.3,0.62,0.22
2026-06-01T10:25:00Z,34.94,51.2,0.42,0.58
2026-06-01T10:25:30Z,35.8,34.6,0.42,0.16
2026-06-01T10:26:00Z,31.3,41.7,0.7,0.75
2026-06-01T10:26:30Z,30.19,20.0,0.76,0.48
2026-06-01T10:27:00Z,36.52,48.2,0.63,0.89
2026-06-01T10:27:30Z,38.32,68.5,0.61,0.53
2026-06-01T10:28:00Z,34.91,20.0,0.64,0.57
2026-06-01T10:28:30Z,33.44,30.1,0.43,0.69
2026-06-01T10:29:00Z,32.92,53.5,0.54,0.2
2026-06-01T10:29:30Z,38.34,63.8,0.72,0.44
2026-06-01T10:30:00Z,30.48,52.3,0.43,0.72
2026-06-01T10:30:30Z,38.93,42.8,0.18,0.31
2026-06-01T10:31:00Z,39.49,49.7,0.06,0.76
2026-06-01T10:31:30Z,38.61,30.1,0.05,0.95
2026-06-01T10:32:00Z,37.84,69.4,0.7,0.7
2026-06-01T10:32:30Z,35.94,22.6,0.27,0.07
2026-06-01T10:33:00Z,36.78,22.6,0.36,0.21
2026-06-01T10:33:30Z,39.01,29.2,0.35,0.18
2026-06-01T10:34:00Z,34.19,34.2,0.68,0.61
2026-06-01T10:34:30Z,33.36,55.9,0.49,0.6
2026-06-01T10:35:00Z,33.38,28.6,0.24,0.64
2026-06-01T10:35:30Z,29.0,43.8,0.26,0.28
2026-06-01T10:36:00Z,36.52,52.6,0.56,0.43
2026-06-01T10:36:30Z,31.06,61.0,0.38,0.21
2026-06-01T10:37:00Z,38.73,42.3,0.56,0.56
2026-06-01T10:37:30Z,33.8,20.0,0.2,0.42
2026-06-01T10:38:00Z,37.4,46.9,0.69,0.67
2026-06-01T10:38:30Z,42.61,57.5,0.02,0.23
2026-06-01T10:39:00Z,36.3,83.3,0.44,0.14
2026-06-01T10:39:30Z,32.23,44.9,0.35,0.63
2026-06-01T10:40:00Z,25.0,43.1,0.47,0.57
2026-06-01T10:40:30Z,36.94,46.6,0.46,0.62
2026-06-01T10:41:00Z,38.79,20.0,0.11,0.65
2026-06-01T10:41:30Z,27.63,51.5,0.05,0.72
2026-06-01T10:42:00Z,35.26,48.3,0.7,0.16
2026-06-01T10:42:30Z,33.83,47.5,0.59,0.26
2026-06-01T10:43:00Z,35.42,42.5,0.29,0.17
2026-06-01T10:43:30Z,31.48,67.2,0.22,0.77
2026-06-01T10:44:00Z,29.45,20.0,0.51,0.42
2026-06-01T10:44:30Z,32.77,26.7,0.67,0.34
2026-06-01T10:45:00Z,28.83,20.0,0.08,0.2
2026-06-01T10:45:30Z,39.04,20.0,0.74,0.13
2026-06-01T10:46:00Z,29.94,49.5,0.07,0.66
2026-06-01T10:46:30Z,30.52,34.7,0.39,0.55
2026-06-01T10:47:00Z,43.77,31.6,0.58,0.67
2026-06-01T10:47:30Z,31.94,46.7,0.36,0.32
2026-06-01T10:48:00Z,26.76,33.1,0.27,0.45
2026-06-01T10:48:30Z,29.98,101.3,0.21,0.08
2026-06-01T10:49:00Z,24.73,20.6,0.13,0.3
2026-06-01T10:49:30Z,32.77,27.4,0.04,0.24
2026-06-01T10:50:00Z,37.83,37.6,0.19,0.09
2026-06-01T10:50:30Z,30.93,44.7,0.18,0.4
2026-06-01T10:51:00Z,35.57,50.2,0.04,0.82
2026-06-01T10:51:30Z,36.44,56.0,0.08,0.76
2026-06-01T10:52:00Z,37.8,44.6,0.7,0.43
2026-06-01T10:52:30Z,35.63,23.2,0.12,0.44
2026-06-01T10:53:00Z,39.24,48.0,0.79,0.88
2026-06-01T10:53:30Z,28.62,43.7,0.58,0.88
2026-06-01T10:54:00Z,34.66,31.7,0.64,0.57
2026-06-01T10:54:30Z,36.29,27.5,0.35,0.34
2026-06-01T10:55:00Z,25.35,24.8,0.58,0.58
2026-06-01T10:55:30Z,38.27,47.5,0.01,0.23
2026-06-01T10:56:00Z,38.31,34.5,0.56,0.11
2026-06-01T10:56:30Z,33.68,24.9,0.09,0.37
2026-06-01T10:57:00Z,38.64,68.9,0.01,0.06
2026-06-01T10:57:30Z,43.23,20.6,0.57,0.59
2026-06-01T10:58:00Z,40.45,63.7,0.63,0.33
2026-06-01T10:58:30Z,34.81,37.7,0.41,0.34
2026-06-01T10:59:00Z,33.84,63.1,0.39,0.54
2026-06-01T10:59:30Z,35.74,60.5,0.61,0.69
2026-06-01T11:00:00Z,28.29,34.6,0.18,0.0
2026-06-01T11:00:30Z,32.46,71.1,0.35,0.81
2026-06-01T11:01:00Z,33.67,28.3,0.45,1.0
2026-06-01T11:01:30Z,31.26,59.9,0.3,0.48
2026-06-01T11:02:00Z,36.38,20.0,0.05,0.77
2026-06-01T11:02:30Z,28.73,55.1,0.77,0.63
2026-06-01T11:03:00Z,36.03,54.7,0.8,0.49
2026-06-01T11:03:30Z,29.14,20.3,0.59,0.05
2026-06-01T11:04:00Z,38.36,20.0,0.08,0.65
2026-06-01T11:04:30Z,32.7,24.5,0.32,0.9
2026-06-01T11:05:00Z,31.48,46.6,0.45,0.76
2026-06-01T11:05:30Z,34.05,49.0,0.62,0.4
2026-06-01T11:06:00Z,38.36,20.0,0.4,0.91
2026-06-01T11:06:30Z,31.95,20.0,0.1,0.28
2026-06-01T11:07:00Z,36.39,88.1,0.13,0.33
2026-06-01T11:07:30Z,34.82,31.9,0.69,0.34
2026-06-01T11:08:00Z,28.18,28.2,0.04,0.36
2026-06-01T11:08:30Z,35.21,73.6,0.57,0.48
2026-06-01T11:09:00Z,32.36,42.2,0.58,0.74
2026-06-01T11:09:30Z,35.85,34.8,0.77,0.62
2026-06-01T11:10:00Z,38.1,56.0,0.32,0.13
2026-06-01T11:10:30Z,30.52,65.1,0.36,0.82
2026-06-01T11:11:00Z,33.11,20.0,0.54,0.63
2026-06-01T11:11:30Z,33.7,27.8,0.03,0.54
2026-06-01T11:12:00Z,31.91,50.1,0.76,0.75
2026-06-01T11:12:30Z,36.42,33.6,0.18,0.7
2026-06-01T11:13:00Z,28.37,41.0,0.38,0.8
2026-06-01T11:13:30Z,35.22,20.0,0.2,0.64
